job_id,job_title,job_url,company_name,location_raw,city,posted_date_raw,job_type,work_mode,experience_level,category_tags,source_category,scraped_at
x5ir9shxsgbk,Mid-Level .Net Developer,https://wuzzuf.net/jobs/p/x5ir9shxsgbk-mid-level-net-developer-national-technology-cairo-egypt,National Technology -,"National Technology - Nasr City, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,Hybrid,Experienced,"Full Time,Hybrid,Experienced,IT/Software Development,Computer Science,Information Technology (IT),Software Development,.Net Framework,.Net Development,.Net,jQuery,JavaScript,MVC",Engineering-Telecom-Technology,2026-04-16T01:16:32.873945+00:00
pukctp2ttht0,Maintenance Manager,https://wuzzuf.net/jobs/p/pukctp2ttht0-maintenance-manager-egic-beni-suef-egypt,EGIC -,"Maintenance Manager EGIC - Beni Suef, Beni Suef, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Maintenance Manager,"Full Time,On-site,Manager,Installation/Maintenance/Repair,Engineering - Mechanical/Electrical,Engineering,Maintenance,Mechanical Engineering,Management,Budgeting,Maintenance Engineering,Mechanical,Mechanical Maintenance",Engineering-Telecom-Technology,2026-04-16T01:16:32.873945+00:00
jgcw5gfdsa4t,Mechanical Maintenance Section Head,https://wuzzuf.net/jobs/p/jgcw5gfdsa4t-mechanical-maintenance-section-head-egic-beni-suef-egypt,EGIC -,"EGIC - Beni Suef, Beni Suef, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Manager,"Full Time,On-site,Manager,Manufacturing/Production,Engineering - Mechanical/Electrical,Communication skills,Engineering,English,Maintenance,Mechanical,Mechanical Engineering,mechanical power,Power",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
oaybp7f3olko,Architecture Technical Office Engineer,https://wuzzuf.net/jobs/p/oaybp7f3olko-architecture-technical-office-engineer-mobco-civil-construction-cairo-egypt,Mobco Civil Construction -,"Mobco Civil Construction - Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Architecture,Technical Office,Engineering",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
tu8vsstj9gzf,Quality Assurance Specialist,https://wuzzuf.net/jobs/p/tu8vsstj9gzf-quality-assurance-specialist-yes-pac-giza-egypt,Yes Pac -,"Quality Assurance Specialist Yes Pac - 6th of October, Giza, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Quality,QA,Quality Assurance",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
gizpmuolgzch,Quality Assurance Head,https://wuzzuf.net/jobs/p/gizpmuolgzch-quality-assurance-head-nile-recycling-suez-egypt,Nile Recycling -,"Quality Assurance Head Nile Recycling - Ain Sokhna, Suez, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Manager,"Full Time,On-site,Manager,Quality,Quality Assurance,QA,Quality Control,Engineering,Management,Manufacturing,Safety,Testing",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
x8ad0f1jcu9j,Sales Engineer,https://wuzzuf.net/jobs/p/x8ad0f1jcu9j-sales-engineer-ebbams-cairo-egypt,EBBAMS -,"Sales Engineer EBBAMS - New Cairo, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Sales/Retail,Engineering - Other,Engineering,Sales,B2B Sales,Biomedical Engineering,Communication,Mechanical,Architecture,AutoCAD",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
sfzpiyifetqf,Sales Manager,https://wuzzuf.net/jobs/p/sfzpiyifetqf-sales-manager-ebbams-cairo-egypt,EBBAMS -,"Sales Manager EBBAMS - New Cairo, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Sales Manager,"Full Time,On-site,Manager,Manufacturing/Production,Sales/Retail,B2B Sales,Engineering Services,manufacturing services,Biomedical Engineering,Sales,Architecture,Business Development,Communication",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
gca778dx1zvn,Software Engineer,https://wuzzuf.net/jobs/p/gca778dx1zvn-software-engineer-alex-form-alexandria-egypt,Alex form -,"Software Engineer Alex form - Ameria, Alexandria, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,IT/Software Development,Engineering - Telecom/Technology,Computer Science,Software Engineering,Software Development,Information Technology (IT)",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
2hjcb2aqiw4l,Architect,https://wuzzuf.net/jobs/p/2hjcb2aqiw4l-architect-bimcloud-cairo-egypt,BIMCloud -,"Architect BIMCloud - Maadi, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Revit,Autodesk",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
kqt5gcdhvaqf,Senior Mechanical Maintenance,https://wuzzuf.net/jobs/p/kqt5gcdhvaqf-senior-mechanical-maintenance-icon-holding-cairo-egypt,ICON Holding -,"Senior Mechanical Maintenance ICON Holding - Helwan, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,Engineering,Maintenance,Mechanical Engineering,Mechanical Maintenance",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
hyvlidbockha,DevOps / Platform Engineer,https://wuzzuf.net/jobs/p/hyvlidbockha-devops-platform-engineer-newvision-cairo-egypt,Newvision -,"DevOps / Platform Engineer Newvision - Nasr City, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,IT/Software Development,Computer Science,DevOps,Azure,Kubernetes,Windows,Software Development,Information Technology (IT),ASP.Net,.Net",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
zcyrq8nozryh,Senior Tax Accountant,https://wuzzuf.net/jobs/p/zcyrq8nozryh-senior-tax-accountant-china-tianchen-engineering-corporation-ltd-egypt-branch-cairo-egypt,China Tianchen Engineering Corporation Ltd. Egypt Branch -,"New Cairo, Cairo, Egypt",Cairo,1 month ago,Full Time,On-site,Experienced,"Full Time,Freelance / Project,On-site,Experienced,Accounting/Finance,Finance,Financial Management,Tax Accounting,Tax Compliance,Financial Reporting,GAAP,IFRS,Tax Planning,Auditing",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
7cpfoguubaj5,Senior Procurement Engineer,https://wuzzuf.net/jobs/p/7cpfoguubaj5-senior-procurement-engineer-icon-holding-cairo-egypt,ICON Holding -,"Senior Procurement Engineer ICON Holding - Helwan, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Purchasing/Procurement,Engineering - Mechanical/Electrical,Engineering,Procurement,Planning,Purchasing,Mechanical",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
s6evxno65crb,Helpdesk Supervisor,https://wuzzuf.net/jobs/p/s6evxno65crb-helpdesk-supervisor-aman-cairo-egypt,Aman -,"Helpdesk Supervisor Aman - Maadi, Cairo, Egypt 1 month ago",Egypt 1 month ago,"Aman - Maadi, Cairo, Egypt 1 month ago",Full Time,Hybrid,Manager,"Full Time,Hybrid,Manager,IT/Software Development,Microsoft Office 365,Active Directory,Windows OS,Service Desk,ManageEngine,JIRA,Hardware Troubleshooting,Software Troubleshooting,Network Administration",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
o6y2gunfkbhr,Associate Maintenance Manager,https://wuzzuf.net/jobs/p/o6y2gunfkbhr-associate-maintenance-manager-dabur-sharqia-egypt,Dabur -,"Dabur - 10th of Ramadan City, Sharqia, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Associate Maintenance Manager,"Full Time,On-site,Experienced,Installation/Maintenance/Repair,Engineering - Mechanical/Electrical,Engineering - Other,facilities,Maintenance,Manufacturing,Mechanical Engineering,Engineering,Planning,Operations",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
ze3cilykucau,Oracle Development Section Head.,https://wuzzuf.net/jobs/p/ze3cilykucau-oracle-development-section-head-akhnaton-trading-and-distribution-eva-group-limted-cairo-egypt,Akhnaton Trading and distribution - EVA Group Limted -,"Downtown, Cairo, Egypt",Cairo,1 month ago,Full Time,On-site,Manager,"Full Time,On-site,Manager,IT/Software Development,Engineering - Telecom/Technology,Oracle EBS,Oracle APEX,APEX,PL SQL,SQL,finance report,Computer Science,Oracle",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
whwo4avnivt9,Junior Tender & Estimation Engineer,https://wuzzuf.net/jobs/p/whwo4avnivt9-junior-tender-estimation-engineer-arabian-vision-alexandria-egypt,Arabian Vision -,"Arabian Vision - Alexandria, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Junior Tender & Estimation Engineer,"Full Time,On-site,Entry Level,Engineering - Construction/Civil/Architecture,Architectural Engineering,architectural,Civil Engineering,Civil,Drawings,Estimation,Tendering,AutoCAD,Revit",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
xbsmpsjze06b,Senior Cost Control Engineer,https://wuzzuf.net/jobs/p/xbsmpsjze06b-senior-cost-control-engineer-arabian-vision-alexandria-egypt,Arabian Vision -,"Senior Cost Control Engineer Arabian Vision - Alexandria, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Civil Engineering,Cost Control,Cost,Construction,Primavera,Management",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
d0zfcteyrm9e,Surveyor,https://wuzzuf.net/jobs/p/d0zfcteyrm9e-surveyor-eamar-al-delta-cairo-egypt,Eamar Al Delta -,"Surveyor Eamar Al Delta - New Cairo, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Architecture,Engineering,Surveying,Civil Engineering,Construction Management,AutoCAD,Data Analysis,Blueprint Reading,Site Planning",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
bcwujnzbmkzk,Vodafone (VOIS) Customer Service Agent - UK & Ireland,https://wuzzuf.net/jobs/p/bcwujnzbmkzk-vodafone-vois-customer-service-agent-uk-ireland-vois-egypt-cairo-egypt,VOIS Egypt -,"VOIS Egypt - Cairo, Egypt 1 month ago",Egypt 1 month ago,"VOIS Egypt - Cairo, Egypt 1 month ago",Full Time,Remote,Entry Level,"Full Time,Shift Based,Remote,Entry Level,Customer Service/Support,Call Center,Customer Service,Customer Care,Customer Support,English,Call Centre,vodafone UK,VOIS,UK",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
rfahe6atbsw0,Data Analyst,https://wuzzuf.net/jobs/p/rfahe6atbsw0-data-analyst-ibn-sina-pharma-cairo-egypt,Ibn Sina Pharma -,"Data Analyst Ibn Sina Pharma - New Cairo, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,IT/Software Development,Analyst/Research,Analysis,analytical,Commerce,BI,Communication skills,Computer Science,Data Analysis,Information Technology (IT)",Engineering-Telecom-Technology,2026-04-16T01:16:49.568047+00:00
dhpkty3gmurz,Accountant,https://wuzzuf.net/jobs/p/dhpkty3gmurz-accountant-tiba-engineering-institution-cairo-egypt,Tiba Engineering Institution -,"Accountant Tiba Engineering Institution - Nasr City, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Accounting/Finance,Accounting,Finance,Account Management,Accounts Payable,Accounts Receivable,Cost Accounting,Accounting Reports,Payable Accounting,Financial Services",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
oq9tpwolbezp,Purchasing Manager,https://wuzzuf.net/jobs/p/oq9tpwolbezp-purchasing-manager-badawy-beeco-cairo-egypt,Badawy - BEECO -,"Purchasing Manager Badawy - BEECO - Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Purchasing Manager,"Full Time,On-site,Manager,Logistics/Supply Chain,Operations/Management,Purchasing/Procurement,Logistics,Purchasing,Procurement,Supply Chain Management,Negotiation,Vendor Management,Cost Reduction",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
kujpx2ebii43,HR Generalist & Technical Recruiter,https://wuzzuf.net/jobs/p/kujpx2ebii43-hr-generalist-technical-recruiter-namaa-it-cairo-egypt,Namaa IT -,"Namaa IT - Heliopolis, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Human Resources,Admin,Administration,Microsoft Office,Human Resources (HR),Recruitment,Interviewing,HR,Mass Recruitment",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
9rmmpgevgern,ASP.NET Developer,https://wuzzuf.net/jobs/p/9rmmpgevgern-aspnet-developer-asap-systems-cairo-egypt,Asap Systems -,"ASP.NET Developer Asap Systems - Cairo, Egypt 1 month ago",Egypt 1 month ago,"Asap Systems - Cairo, Egypt 1 month ago",Full Time,On-site,Experienced,"Full Time,On-site,Experienced,IT/Software Development,.Net,ASP,ASP.Net,Computer Science,Information Technology (IT),Software Development,C#,SQL Server,HTML",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
tucq4pp19k3l,Network & Security Manager,https://wuzzuf.net/jobs/p/tucq4pp19k3l-network-security-manager-tamweely-cairo-egypt,Tamweely -,"Network & Security Manager Tamweely - Downtown, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Network & Security Manager,"Full Time,On-site,Manager,IT/Software Development,Engineering - Telecom/Technology,Computer Engineering,CCNP,CCNA,Computer Science,Information Technology (IT),Network,Security",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
utuzntqzm3vq,Facial Aesthetic &Maxillofacial Dentist,https://wuzzuf.net/jobs/p/utuzntqzm3vq-facial-aesthetic-maxillofacial-dentist-pure-wellness-clinics-cairo-egypt,pure wellness clinics -,"pure wellness clinics - Madinaty, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Part Time,On-site,Experienced,"Part Time,Freelance / Project,Shift Based,On-site,Experienced,Medical/Healthcare,facial injections,fillers,botox,body fillers,skin boosters,Dermatology,Aesthetics,Pharmacy,Sales",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
hopg4pyqim50,Experienced Graphic Designer,https://wuzzuf.net/jobs/p/hopg4pyqim50-experienced-graphic-designer-lotus-for-food-industries-giza-egypt,Lotus For Food Industries -,"Lotus For Food Industries - Sheikh Zayed, Giza, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced Graphic Designer,"Full Time,On-site,Experienced,Creative/Design/Art,Marketing/PR/Advertising,Media/Journalism/Publishing,Graphic Design,Design Principles,Social Media Marketing,Adobe Creative Suite,Visual Communication,Branding,Typography",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
afhndvrpluhy,Civil Site Engineer,https://wuzzuf.net/jobs/p/afhndvrpluhy-civil-site-engineer-abu-gemeaa-cairo-egypt,Abu Gemeaa -,"Civil Site Engineer Abu Gemeaa - New Cairo, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Civil Engineering,Construction,Engineering,Contracting,Communication,AutoCAD,Architecture,MS Office",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
k7m9fx9oacqr,Proposal Engineer,https://wuzzuf.net/jobs/p/k7m9fx9oacqr-proposal-engineer-target-engineering-cairo-egypt,Target Engineering -,"Proposal Engineer Target Engineering - Maadi, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Sales/Retail,Engineering - Mechanical/Electrical,Engineering - Oil & Gas/Energy,Engineering,Electrical Engineering,Fire Detection,Tendering,Sales",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
ktftfaraanl8,"Factory Manager "" Pesticides And Fertilizers """,https://wuzzuf.net/jobs/p/ktftfaraanl8-factory-manager-pesticides-and-fertilizers-gharbia-egypt,,"Confidential - Gharbia, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,"Factory Manager "" Pesticides And Fertilizers ""","Full Time,On-site,Manager,Operations/Management,Manufacturing/Production,Engineering - Mechanical/Electrical,Engineering Management,Manufacturing Process Optimization,Production Planning,Lean Manufacturing,Six Sigma,Quality Control,Supply Chain Management",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
vobibmnvkczz,BIM Coordinator,https://wuzzuf.net/jobs/p/vobibmnvkczz-bim-coordinator-bimcloud-dakahlia-egypt,BIMCloud -,"BIM Coordinator BIMCloud - Mansoura, Dakahlia, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Revit,Autodesk,Navisworks,technical shop drawing,Architecture,BIM,Engineering",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
w8ijh8t095hv,Architect,https://wuzzuf.net/jobs/p/w8ijh8t095hv-architect-hossam-nabil-architects-designers-giza-egypt,Hossam Nabil Architects & Designers -,"Hossam Nabil Architects & Designers - Mohandessin, Giza, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Engineering - Construction/Civil/Architecture,Creative/Design/Art,Architecture,Engineering",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
rb9trdb2uza1,Senior Prosthetic Designer (EXOCAD),https://wuzzuf.net/jobs/p/rb9trdb2uza1-senior-prosthetic-designer-exocad-k-line-europe-cairo-egypt,K Line Europe -,"K Line Europe - Nasr City, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Creative/Design/Art,Operations/Management,Medical/Healthcare,Exocad CAD software,Implant prosthetics design,Digital impression analysis,Crown and bridge design,Documentation and workflow management,Quality assurance in dental manufacturing,3D modeling and scanning",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
34rnolf01q1p,Data Entry - Night Shift,https://wuzzuf.net/jobs/p/34rnolf01q1p-data-entry-night-shift-k-line-europe-cairo-egypt,K Line Europe -,"Data Entry - Night Shift K Line Europe - Nasr City, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Administration,Customer Service/Support,Data Entry,Graphic Design,CAD,ERP System,English,Microsoft Excel,Attention to detail",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
t9mqaowxfwoi,Senior Sales Engineer,https://wuzzuf.net/jobs/p/t9mqaowxfwoi-senior-sales-engineer-target-engineering-cairo-egypt,Target Engineering -,"Senior Sales Engineer Target Engineering - Maadi, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Sales/Retail,Engineering - Mechanical/Electrical,Steam Turbines,Fire Detection,Electrical Engineering,Automation,Sales,Sales Target,Sales Field,Electronics",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
d3flgsrbjlks,Indoor Sales Engineer,https://wuzzuf.net/jobs/p/d3flgsrbjlks-indoor-sales-engineer-target-engineering-cairo-egypt,Target Engineering -,"Indoor Sales Engineer Target Engineering - Maadi, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Sales/Retail,Engineering - Mechanical/Electrical,Tendering,Technical Proposals,Engineering,English",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
aexv7bfaksnd,Sales Engineer,https://wuzzuf.net/jobs/p/aexv7bfaksnd-sales-engineer-egypt-gold-cairo-egypt,Egypt Gold -,"Sales Engineer Egypt Gold - Obour City, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Sales/Retail,Engineering - Mechanical/Electrical,Sales,Communication,Contract Negotiation,Sales Engineering,Negotiation,Client Relationship Management,Market Research,Technical Presentation",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
p0acezxi3yr9,Production Engineer,https://wuzzuf.net/jobs/p/p0acezxi3yr9-production-engineer-lotus-for-food-industries-giza-egypt,Lotus For Food Industries -,"Lotus For Food Industries - Kerdasa, Giza, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Manufacturing/Production,Engineering - Mechanical/Electrical,Engineering,Mechanical Engineering,Production,Manufacturing,Process Optimization,Lean Manufacturing,Root Cause Analysis,Quality Control",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
mdb6lvoa40bz,Architectural (Interior Finishing Engineer),https://wuzzuf.net/jobs/p/mdb6lvoa40bz-architectural-interior-finishing-engineer-momentum-giza-egypt,MOMENTUM -,"Architectural (Interior Finishing Engineer) MOMENTUM - Giza, Egypt 1 month ago",Egypt 1 month ago,"MOMENTUM - Giza, Egypt 1 month ago",Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Engineering Services,Engineering Field,Microsoft Office,English,Fine Arts,Slip Forms,Finishing Work,Architecture",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
mbporogxlwnq,Fintech Sales Account Manager,https://wuzzuf.net/jobs/p/mbporogxlwnq-fintech-sales-account-manager-el-delta-electronic-systems-cairo-egypt,El Delta Electronic Systems -,"El Delta Electronic Systems - Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Fintech Sales Account Manager,"Full Time,On-site,Experienced,Customer Service/Support,IT/Software Development,Sales/Retail,Sales,Communication,Negotiation,Sales Target,Technology,Customer Service,Account Management",Engineering-Telecom-Technology,2026-04-16T01:17:05.786952+00:00
2uknhebqglt5,Project Coordinator,https://wuzzuf.net/jobs/p/2uknhebqglt5-project-coordinator-power-solutions-giza-egypt,Power Solutions -,"Project Coordinator Power Solutions - 6th of October, Giza, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Entry Level,"Full Time,On-site,Entry Level,Project/Program Management,Project Coordination,project,Project Management,PMP,PRINCE2,Risk Management,Customer Service,Customer Care,Customer Support",Engineering-Telecom-Technology,2026-04-16T01:17:24.204257+00:00
7cchijfm0qtf,Medical Sales Representative - Nasr City,https://wuzzuf.net/jobs/p/7cchijfm0qtf-medical-sales-representative-nasr-city-orthomedics-cairo-egypt,Orthomedics -,"Orthomedics - Nasr City, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Entry Level,"Full Time,Part Time,On-site,Entry Level,Medical/Healthcare,Sales/Retail,Pharmaceutical,Medical,Medical Sales,Sales Target,Sales,Outdoor Sales,Medical Devices Sales",Engineering-Telecom-Technology,2026-04-16T01:17:24.204257+00:00
hxybpjmt7mto,Marketing Manager- Tech industry,https://wuzzuf.net/jobs/p/hxybpjmt7mto-marketing-manager-tech-industry-el-delta-electronic-systems-cairo-egypt,El Delta Electronic Systems -,"El Delta Electronic Systems - Nasr City, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Marketing Manager- Tech industry,"Full Time,On-site,Manager,Marketing/PR/Advertising,Media/Journalism/Publishing,Marketing Strategy,Brand Management,Digital Marketing,Market Research,Team Leadership,Data Analysis,Content Creation,Information Technology (IT)",Engineering-Telecom-Technology,2026-04-16T01:17:24.204257+00:00
svqwktsov1cq,Quality Assurance Specialist - Medical Digitization (Pharmacist),https://wuzzuf.net/jobs/p/svqwktsov1cq-quality-assurance-specialist-medical-digitization-pharmacist-digital-bridges-cairo-egypt,Digital Bridges -,"Digital Bridges - Maadi, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Medical/Healthcare,Quality,Pharmaceutical,Microsoft Excel,Quality Auditing",Engineering-Telecom-Technology,2026-04-16T01:17:24.204257+00:00
q5i1ihjykeyr,Maintenance Engineer - Civil/Arch - Hospitality Background,https://wuzzuf.net/jobs/p/q5i1ihjykeyr-maintenance-engineer-civilarch-hospitality-background-cairo-egypt,,"Confidential - New Cairo, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,Installation/Maintenance/Repair,Architectural Maintenance,Preventive Maintenance,Problem Solving,Technical Reporting,Time Management,Safety Compliance,Civil Engineering,Mechanical Engineering",Engineering-Telecom-Technology,2026-04-16T01:17:24.204257+00:00
i7efvmaeex3n,Sales & Export Director,https://wuzzuf.net/jobs/p/i7efvmaeex3n-sales-export-director-el-mohandess-print-house-sharqia-egypt,El Mohandess Print House -,"El Mohandess Print House - 10th of Ramadan City, Sharqia, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Sales & Export Director,"Full Time,On-site,Senior Management,Sales/Retail,Export,Sales",Engineering-Telecom-Technology,2026-04-16T01:17:24.204257+00:00
mryz6eog9ley,IT Specialist,https://wuzzuf.net/jobs/p/mryz6eog9ley-it-specialist-family-corporation-cairo-egypt,Family Corporation -,"IT Specialist Family Corporation - Heliopolis, Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,IT/Software Development,Engineering - Telecom/Technology,Communication,Technical Support,Troubleshooting,Network,Information Technology (IT),Computer Science,IT,Information Technology",Engineering-Telecom-Technology,2026-04-16T01:17:24.204257+00:00
j1cfej5iwbsl,React,https://wuzzuf.net/internship/j1cfej5iwbsl-react-global-brands-cairo-egypt,Global Brands -,"React Global Brands - Cairo, Egypt 1 month ago",Egypt 1 month ago,1 month ago,Internship,Hybrid,Internship,"Internship,Hybrid,Entry Level,IT/Software Development,Computer Science,React,Software Development",Engineering-Telecom-Technology,2026-04-16T01:17:24.204257+00:00
066nwl2rs35a,Electromechanical Engineer,https://wuzzuf.net/jobs/p/066nwl2rs35a-electromechanical-engineer-darna-for-real-estate-construction-drc-cairo-egypt,Darna for real estate & Construction (DRC) -,"Nasr City, Cairo, Egypt",Cairo,1 month ago,Full Time,On-site,Experienced,"Full Time,On-site,Experienced,Engineering - Mechanical/Electrical,Electrical Engineering,Electromechanical,Mechanical Engineering,Engineering",Engineering-Telecom-Technology,2026-04-16T01:17:24.204257+00:00
igruo20acgc0,Architectural Projects Manager,https://wuzzuf.net/jobs/p/igruo20acgc0-architectural-projects-manager-darna-for-real-estate-construction-drc-cairo-egypt,Darna for real estate & Construction (DRC) -,"Nasr City, Cairo, Egypt",Cairo,1 month ago,Full Time,On-site,Architectural Projects Manager,"Full Time,On-site,Senior Management,Engineering - Construction/Civil/Architecture,Project/Program Management,Engineering,Project Management,Projects",Engineering-Telecom-Technology,2026-04-16T01:17:24.204257+00:00
