job_id,skill_canonical,skill_category,role_category,extraction_source,confidence
vj55jfxwzaow,jQuery,frameworks_libraries,UI/UX,wuzzuf_tag,1.0
vj55jfxwzaow,MySQL,databases,UI/UX,wuzzuf_tag,1.0
vj55jfxwzaow,JavaScript,programming_languages,UI/UX,wuzzuf_tag,1.0
vj55jfxwzaow,React Native,frameworks_libraries,UI/UX,fuzzy_match,0.9
vj55jfxwzaow,iOS Development,mobile,UI/UX,fuzzy_match,0.95
vj55jfxwzaow,Data Engineering,data_ml_ai,UI/UX,fuzzy_match,0.95
vj55jfxwzaow,Java,programming_languages,UI/UX,fuzzy_match,0.9
vj55jfxwzaow,Mobile UI Design,mobile,UI/UX,fuzzy_match,0.855
zew68gvdutbh,jQuery,frameworks_libraries,Full Stack,wuzzuf_tag,1.0
zew68gvdutbh,PHP,programming_languages,Full Stack,wuzzuf_tag,1.0
zew68gvdutbh,ELK Stack,devops_cloud,Full Stack,fuzzy_match,0.9
zew68gvdutbh,iOS Development,mobile,Full Stack,fuzzy_match,0.95
zew68gvdutbh,Data Engineering,data_ml_ai,Full Stack,fuzzy_match,0.95
vmfci98le4ug,jQuery,frameworks_libraries,Full Stack,wuzzuf_tag,1.0
vmfci98le4ug,PHP,programming_languages,Full Stack,wuzzuf_tag,1.0
vmfci98le4ug,ELK Stack,devops_cloud,Full Stack,fuzzy_match,0.9
vmfci98le4ug,iOS Development,mobile,Full Stack,fuzzy_match,0.95
vmfci98le4ug,Data Engineering,data_ml_ai,Full Stack,fuzzy_match,0.95
brqhpodrw836,iOS Development,mobile,Other Tech,fuzzy_match,0.95
brqhpodrw836,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
5e7paut4ghb3,iOS Development,mobile,Other Tech,fuzzy_match,0.95
5e7paut4ghb3,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
vbiy67yzo9av,iOS Development,mobile,Other Tech,fuzzy_match,0.95
vbiy67yzo9av,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
vbiy67yzo9av,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
6rn9mf9frfl9,Adobe XD,tools_practices,Other Tech,fuzzy_match,0.9
6rn9mf9frfl9,Burp Suite,cybersecurity,Other Tech,fuzzy_match,0.9
yvr7yqyyyrkd,.NET,frameworks_libraries,Full Stack,wuzzuf_tag,1.0
yvr7yqyyyrkd,Angular,frameworks_libraries,Full Stack,wuzzuf_tag,1.0
yvr7yqyyyrkd,iOS Development,mobile,Full Stack,fuzzy_match,0.95
yvr7yqyyyrkd,ELK Stack,devops_cloud,Full Stack,fuzzy_match,0.9
yvr7yqyyyrkd,Cross-Platform Development,mobile,Full Stack,fuzzy_match,0.855
nwhhqxkny5o2,Threat Intelligence,cybersecurity,Other Tech,fuzzy_match,0.9
nwhhqxkny5o2,iOS Development,mobile,Other Tech,fuzzy_match,0.95
nwhhqxkny5o2,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
nwhhqxkny5o2,Computer Vision,data_ml_ai,Other Tech,fuzzy_match,0.855
nxhydqgieend,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
nxhydqgieend,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
tlx6bzj6aes6,API Design,tools_practices,Other Tech,fuzzy_match,0.9
tlx6bzj6aes6,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
tlx6bzj6aes6,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
r3wgsryyp44v,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
r3wgsryyp44v,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
yc1iuhevok1e,SQL,programming_languages,Other Tech,wuzzuf_tag,1.0
yc1iuhevok1e,iOS Development,mobile,Other Tech,fuzzy_match,0.95
yc1iuhevok1e,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
vk3tez68tj0g,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
csvppijhsyaj,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
8s2odx6dovi2,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
8s2odx6dovi2,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
8s2odx6dovi2,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
svt27tadwxh8,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
asil9n4ba1wo,API Design,tools_practices,Other Tech,fuzzy_match,0.9
asil9n4ba1wo,Adobe XD,tools_practices,Other Tech,fuzzy_match,0.9
asil9n4ba1wo,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
asil9n4ba1wo,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
asil9n4ba1wo,Domain-Driven Design,tools_practices,Other Tech,fuzzy_match,0.855
ntc1xvgl0bpl,SIEM,cybersecurity,Other Tech,fuzzy_match,0.8571
96pfqlmyhs6n,Vulnerability Assessment,cybersecurity,Other Tech,fuzzy_match,0.9
96pfqlmyhs6n,ISO 27001,cybersecurity,Other Tech,fuzzy_match,0.9
96pfqlmyhs6n,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
96pfqlmyhs6n,GDPR Compliance,cybersecurity,Other Tech,fuzzy_match,0.9
96pfqlmyhs6n,Incident Response,cybersecurity,Other Tech,fuzzy_match,0.9
qtbszs6sggss,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
qtbszs6sggss,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
qtbszs6sggss,C,programming_languages,Other Tech,fuzzy_match,0.9
ng7jqijknicw,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
ng7jqijknicw,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
ldfuv9q4qhdv,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
ldfuv9q4qhdv,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
ldfuv9q4qhdv,Microservices,tools_practices,Other Tech,fuzzy_match,0.9
ldfuv9q4qhdv,Feature Engineering,data_ml_ai,Other Tech,fuzzy_match,0.8571
zytbtuzrbecb,iOS Development,mobile,Other Tech,fuzzy_match,0.95
fexkw0mgwhn6,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
fexkw0mgwhn6,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
54d1rysi7uim,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
mljr0js6qrea,iOS Development,mobile,Other Tech,fuzzy_match,0.95
mljr0js6qrea,Network Security,cybersecurity,Other Tech,fuzzy_match,0.9
quy9hjfhkx3j,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
quy9hjfhkx3j,Power BI,data_ml_ai,Other Tech,fuzzy_match,0.9
quy9hjfhkx3j,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
buusknmyyr6j,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
unbm01lqvegn,iOS Development,mobile,Other Tech,fuzzy_match,0.95
unbm01lqvegn,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
yrto18cvfjkl,Power BI,data_ml_ai,Other Tech,fuzzy_match,0.9
yrto18cvfjkl,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
jsnspgpzo8p2,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
jsnspgpzo8p2,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
cvyhfwrbcxgv,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
cvyhfwrbcxgv,ISO 27001,cybersecurity,Other Tech,fuzzy_match,0.9
cvyhfwrbcxgv,A/B Testing,data_ml_ai,Other Tech,fuzzy_match,0.9
v0dosrypxnax,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
qco5zupnzloi,iOS Development,mobile,Other Tech,fuzzy_match,0.95
qco5zupnzloi,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
qco5zupnzloi,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
qco5zupnzloi,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
udaiuyjnxjzr,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
xmyzfcwl61ws,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
xmyzfcwl61ws,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
6mot0i2ezc6n,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
9rywx8prysdz,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
cea1sfwrhl0z,Scrum,tools_practices,Other Tech,regex_match,0.95
cea1sfwrhl0z,iOS Development,mobile,Other Tech,fuzzy_match,0.95
qk4fiqklehgr,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
qk4fiqklehgr,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
xynxf5laaho3,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
xynxf5laaho3,API Design,tools_practices,Other Tech,fuzzy_match,0.9
srm1kkubt2my,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
ux2yasaw2edl,Bootstrap,frameworks_libraries,Other Tech,wuzzuf_tag,1.0
ux2yasaw2edl,WebSocket,frameworks_libraries,Other Tech,fuzzy_match,0.9
ux2yasaw2edl,API Design,tools_practices,Other Tech,fuzzy_match,0.9
ux2yasaw2edl,iOS Development,mobile,Other Tech,fuzzy_match,0.95
ux2yasaw2edl,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
ux2yasaw2edl,Mobile UI Design,mobile,Other Tech,fuzzy_match,0.855
ux2yasaw2edl,Domain-Driven Design,tools_practices,Other Tech,fuzzy_match,0.855
u4yu1konjysu,Python,programming_languages,Other Tech,wuzzuf_tag,1.0
u4yu1konjysu,PostgreSQL,databases,Other Tech,wuzzuf_tag,1.0
u4yu1konjysu,iOS Development,mobile,Other Tech,fuzzy_match,0.95
u4yu1konjysu,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
u4yu1konjysu,API Design,tools_practices,Other Tech,fuzzy_match,0.9
u4yu1konjysu,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
wfzh5lwksqry,Cybersecurity,cybersecurity,Other Tech,wuzzuf_tag,1.0
wfzh5lwksqry,iOS Development,mobile,Other Tech,fuzzy_match,0.95
wfzh5lwksqry,Network Security,cybersecurity,Other Tech,fuzzy_match,0.9
wfzh5lwksqry,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
wfzh5lwksqry,API Design,tools_practices,Other Tech,fuzzy_match,0.9
wfzh5lwksqry,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
wfzh5lwksqry,System Design,tools_practices,Other Tech,fuzzy_match,0.855
rpabb0hsn9fj,Large Language Models,data_ml_ai,Other Tech,fuzzy_match,0.9
apmjrvk7b5dq,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
apmjrvk7b5dq,LightGBM,frameworks_libraries,Other Tech,fuzzy_match,0.9
1ce4l1r0hghb,App Store Deployment,mobile,Other Tech,fuzzy_match,0.9
1ce4l1r0hghb,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
wjwj6uf67nma,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
amdsusy1qyew,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
yrirh2iz7wiw,Python,programming_languages,Other Tech,wuzzuf_tag,1.0
yrirh2iz7wiw,C#,programming_languages,Other Tech,wuzzuf_tag,1.0
yrirh2iz7wiw,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
yrirh2iz7wiw,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
yrirh2iz7wiw,DynamoDB,databases,Other Tech,fuzzy_match,0.8571
exqnngizal6j,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
exqnngizal6j,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
t8gn4czflxvm,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
iv3y0ezddoqj,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
iv3y0ezddoqj,Data Warehouse,data_ml_ai,Other Tech,fuzzy_match,0.9
lyzs2ktiolfr,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
lyzs2ktiolfr,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
lyzs2ktiolfr,API Design,tools_practices,Other Tech,fuzzy_match,0.9
ffeolbsz5vyf,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
ffeolbsz5vyf,API Design,tools_practices,Other Tech,fuzzy_match,0.9
ffeolbsz5vyf,Domain-Driven Design,tools_practices,Other Tech,fuzzy_match,0.855
iwvzixvv0871,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
nmzl8okuq7wb,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
diy3dkmaiy6q,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
diy3dkmaiy6q,iOS Development,mobile,Other Tech,fuzzy_match,0.95
diy3dkmaiy6q,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
saj1jrqhbcur,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
saj1jrqhbcur,iOS Development,mobile,Other Tech,fuzzy_match,0.95
saj1jrqhbcur,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
x5a63hb2ef8i,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
jc60ehj83isj,API Design,tools_practices,Other Tech,fuzzy_match,0.9
jc60ehj83isj,iOS Development,mobile,Other Tech,fuzzy_match,0.95
jc60ehj83isj,Ethical Hacking,cybersecurity,Other Tech,fuzzy_match,0.9
jc60ehj83isj,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
mzinvktjre6z,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
4exa5ljvt7qr,CI/CD,devops_cloud,DevOps / Cloud,wuzzuf_tag,1.0
4exa5ljvt7qr,Bash,programming_languages,DevOps / Cloud,regex_match,0.95
4exa5ljvt7qr,Git,tools_practices,DevOps / Cloud,regex_match,0.95
4exa5ljvt7qr,Linux,devops_cloud,DevOps / Cloud,regex_match,0.95
4exa5ljvt7qr,Python,programming_languages,DevOps / Cloud,regex_match,0.95
4exa5ljvt7qr,Unix,devops_cloud,DevOps / Cloud,regex_match,0.95
4exa5ljvt7qr,Azure DevOps,devops_cloud,DevOps / Cloud,fuzzy_match,0.9
4exa5ljvt7qr,iOS Development,mobile,DevOps / Cloud,fuzzy_match,0.95
4exa5ljvt7qr,Data Engineering,data_ml_ai,DevOps / Cloud,fuzzy_match,0.95
4exa5ljvt7qr,Bash Scripting,devops_cloud,DevOps / Cloud,fuzzy_match,0.9
jumsjk3omoui,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
erdrrnofj6s7,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
qx50vldrmccs,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
qx50vldrmccs,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
qx50vldrmccs,API Design,tools_practices,Other Tech,fuzzy_match,0.9
qx50vldrmccs,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
uzavyxagaylz,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
f5or0u8leglg,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
f5or0u8leglg,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
vub5aphbmuu1,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
vub5aphbmuu1,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
kntliawcwy6b,iOS Development,mobile,Other Tech,fuzzy_match,0.95
kntliawcwy6b,Android Development,mobile,Other Tech,fuzzy_match,0.8571
kntliawcwy6b,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
1dvoyqtaphwx,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
1k6sqiaeh1ms,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
1k6sqiaeh1ms,iOS Development,mobile,Other Tech,fuzzy_match,0.95
1k6sqiaeh1ms,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
1k6sqiaeh1ms,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
boc8mfuiz0wx,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
boc8mfuiz0wx,iOS Development,mobile,Other Tech,fuzzy_match,0.95
c1boniu4dtzz,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
c1boniu4dtzz,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
c1boniu4dtzz,iOS Development,mobile,Other Tech,fuzzy_match,0.95
c1boniu4dtzz,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
ytubatrtqqp2,Machine Learning,data_ml_ai,Data Science / ML,wuzzuf_tag,1.0
ytubatrtqqp2,iOS Development,mobile,Data Science / ML,fuzzy_match,0.95
ytubatrtqqp2,Statistical Analysis,data_ml_ai,Data Science / ML,fuzzy_match,0.9
ytubatrtqqp2,Deep Learning,data_ml_ai,Data Science / ML,fuzzy_match,0.9
ytubatrtqqp2,BigQuery,databases,Data Science / ML,fuzzy_match,0.9
ytubatrtqqp2,Data Engineering,data_ml_ai,Data Science / ML,fuzzy_match,0.855
8zkocqwyusni,Machine Learning,data_ml_ai,Data Science / ML,wuzzuf_tag,1.0
8zkocqwyusni,Statistical Analysis,data_ml_ai,Data Science / ML,wuzzuf_tag,1.0
8zkocqwyusni,Python,programming_languages,Data Science / ML,wuzzuf_tag,1.0
8zkocqwyusni,Large Language Models,data_ml_ai,Data Science / ML,wuzzuf_tag,1.0
8zkocqwyusni,Generative AI,data_ml_ai,Data Science / ML,regex_match,0.95
8zkocqwyusni,iOS Development,mobile,Data Science / ML,fuzzy_match,0.95
8zkocqwyusni,Deep Learning,data_ml_ai,Data Science / ML,fuzzy_match,0.9
8zkocqwyusni,BigQuery,databases,Data Science / ML,fuzzy_match,0.9
8zkocqwyusni,Data Engineering,data_ml_ai,Data Science / ML,fuzzy_match,0.855
dlvid3gf6poi,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
soirrli0f0xb,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
nvy8kqckwttw,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
nvy8kqckwttw,Power BI,data_ml_ai,Other Tech,fuzzy_match,0.9
3ts1ih6dsdmb,iOS Development,mobile,Other Tech,fuzzy_match,0.95
3ts1ih6dsdmb,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
vg879llstjdm,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
vg879llstjdm,Power BI,data_ml_ai,Other Tech,fuzzy_match,0.9
eiquaedtdrhw,iOS Development,mobile,QA / Testing,fuzzy_match,0.95
eiquaedtdrhw,Data Engineering,data_ml_ai,QA / Testing,fuzzy_match,0.95
xsl2ftrivhne,Python,programming_languages,Other Tech,wuzzuf_tag,1.0
xsl2ftrivhne,Machine Learning,data_ml_ai,Other Tech,wuzzuf_tag,1.0
xsl2ftrivhne,Deep Learning,data_ml_ai,Other Tech,wuzzuf_tag,1.0
xsl2ftrivhne,Large Language Models,data_ml_ai,Other Tech,wuzzuf_tag,1.0
xsl2ftrivhne,iOS Development,mobile,Other Tech,fuzzy_match,0.95
xsl2ftrivhne,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
xsl2ftrivhne,Reinforcement Learning,data_ml_ai,Other Tech,fuzzy_match,0.855
fhgono8mzcqa,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
nc3vepbekv3i,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
nc3vepbekv3i,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
jmos2jddptae,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
gflvkfrztuwt,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
gflvkfrztuwt,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
ljkioxnvcabb,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
ljkioxnvcabb,Recommendation Systems,data_ml_ai,Other Tech,fuzzy_match,0.9
ljkioxnvcabb,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.855
pb7kydglor3y,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
xzcakglqc9b7,Linux,devops_cloud,Cybersecurity,wuzzuf_tag,1.0
xzcakglqc9b7,Application Security,cybersecurity,Cybersecurity,fuzzy_match,0.9
xzcakglqc9b7,Data Engineering,data_ml_ai,Cybersecurity,fuzzy_match,0.9
xzcakglqc9b7,iOS Development,mobile,Cybersecurity,fuzzy_match,0.95
xzcakglqc9b7,Cybersecurity,cybersecurity,Cybersecurity,fuzzy_match,0.8889
klcksaun8iil,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
klcksaun8iil,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
z23etokytjfy,C++,programming_languages,Frontend,wuzzuf_tag,1.0
z23etokytjfy,JavaScript,programming_languages,Frontend,wuzzuf_tag,1.0
z23etokytjfy,Java,programming_languages,Frontend,wuzzuf_tag,1.0
z23etokytjfy,React Native,frameworks_libraries,Frontend,wuzzuf_tag,1.0
z23etokytjfy,React,frameworks_libraries,Frontend,wuzzuf_tag,1.0
z23etokytjfy,iOS Development,mobile,Frontend,fuzzy_match,0.95
z23etokytjfy,Data Engineering,data_ml_ai,Frontend,fuzzy_match,0.95
sm51je2vadv8,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
voktssvc0ddc,iOS Development,mobile,Other Tech,fuzzy_match,0.95
voktssvc0ddc,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
tdisoxakqxlo,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
qcdfsfv6h5ka,Cassandra,databases,Other Tech,fuzzy_match,0.9
qcdfsfv6h5ka,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
qcdfsfv6h5ka,Vulnerability Assessment,cybersecurity,Other Tech,fuzzy_match,0.9
qcdfsfv6h5ka,Incident Response,cybersecurity,Other Tech,fuzzy_match,0.9
jsthfhgvre4d,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
jsthfhgvre4d,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
jsthfhgvre4d,API Design,tools_practices,Other Tech,fuzzy_match,0.9
jsthfhgvre4d,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
4ooqufnzgqqe,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
0u6k2eeabfmi,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
lyeffjrzmzkr,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
qbiwezfkslv3,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
qbiwezfkslv3,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
ksk0gj4luoju,C++,programming_languages,Other Tech,regex_match,0.95
ksk0gj4luoju,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
ksk0gj4luoju,iOS Development,mobile,Other Tech,fuzzy_match,0.95
ksk0gj4luoju,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
ksk0gj4luoju,API Design,tools_practices,Other Tech,fuzzy_match,0.9
gjyttdn4krkd,C++,programming_languages,Other Tech,regex_match,0.95
gjyttdn4krkd,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
gjyttdn4krkd,iOS Development,mobile,Other Tech,fuzzy_match,0.95
gjyttdn4krkd,Python,programming_languages,Other Tech,fuzzy_match,0.9231
uarw2nfbltrd,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
uarw2nfbltrd,API Design,tools_practices,Other Tech,fuzzy_match,0.9
izlxbrkv9jme,API Design,tools_practices,Other Tech,fuzzy_match,0.9
izlxbrkv9jme,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
izlxbrkv9jme,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
g7ia38x3wvgk,iOS Development,mobile,Other Tech,fuzzy_match,0.95
g7ia38x3wvgk,Cross-Platform Development,mobile,Other Tech,fuzzy_match,0.855
neiw3dq7xzsj,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
neiw3dq7xzsj,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
4e6iya2eqohb,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
7hgeght18a8n,iOS Development,mobile,Other Tech,fuzzy_match,0.95
7hgeght18a8n,Service Mesh,tools_practices,Other Tech,fuzzy_match,0.9
ycftsjsyubaq,API Design,tools_practices,Other Tech,fuzzy_match,0.9
ycftsjsyubaq,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
udpm4hgs44gb,API Design,tools_practices,Other Tech,fuzzy_match,0.9
udpm4hgs44gb,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
uv3nmwsjqelf,API Design,tools_practices,Other Tech,fuzzy_match,0.9
uv3nmwsjqelf,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
uv3nmwsjqelf,Domain-Driven Design,tools_practices,Other Tech,fuzzy_match,0.855
bhnp48jqztlk,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
grj8ttuam0rt,API Design,tools_practices,Other Tech,fuzzy_match,0.9
grj8ttuam0rt,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
grj8ttuam0rt,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
grj8ttuam0rt,Domain-Driven Design,tools_practices,Other Tech,fuzzy_match,0.855
ghvnbkmmezdn,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
ghvnbkmmezdn,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
ghvnbkmmezdn,API Design,tools_practices,Other Tech,fuzzy_match,0.9
ghvnbkmmezdn,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
duyro0ina6kv,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
duyro0ina6kv,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
8cxowhmthmjj,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.9
8cxowhmthmjj,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
m2p4jfwesnsk,Data Engineering,data_ml_ai,Other Tech,fuzzy_match,0.95
m2p4jfwesnsk,Event-Driven Architecture,tools_practices,Other Tech,fuzzy_match,0.9
xu3lh3ot270k,API Design,tools_practices,Other Tech,fuzzy_match,0.9
xu3lh3ot270k,Statistical Analysis,data_ml_ai,Other Tech,fuzzy_match,0.9
xu3lh3ot270k,Adobe XD,tools_practices,Other Tech,fuzzy_match,0.9
xu3lh3ot270k,Burp Suite,cybersecurity,Other Tech,fuzzy_match,0.9
xu3lh3ot270k,Sketch,tools_practices,Other Tech,fuzzy_match,0.8571
xu3lh3ot270k,Design Patterns,tools_practices,Other Tech,fuzzy_match,0.855
wgj3jnr9wjf9,API Design,tools_practices,Other Tech,fuzzy_match,0.9
wgj3jnr9wjf9,Adobe XD,tools_practices,Other Tech,fuzzy_match,0.9
wgj3jnr9wjf9,Digital Forensics,cybersecurity,Other Tech,fuzzy_match,0.9
